번호,식품군,식품이름,1회제공량 (g),열량 (kcal),탄수화물 (g),단백질 (g),지방 (g),당류 (g),나트륨 (mg),콜레스테롤 (mg),포화지방산 (g),트랜스지방산 (g),년도
1682,채소류,"파프리카(착색단고추), 녹색과, 생것 ",100,12,3,1,0.1,N/A,6,N/A,N/A,0,2017
1683,채소류,"풋고추,개량종",100,23.86,4.63,1.36,0.84,0,9.28,0,0,0,2006
1684,채소류,"풋고추,개량종",100,23,6.42,1.71,0.19,1.8,1,0,0.04,0,2017
1685,채소류,"피망, 녹색과, 생것 ",100,20,4.7,0.7,0.2,0,3,0,0,0,2011
1686,채소류,"피망, 녹색과, 생것 ",100,17,5.36,0.9,0.04,1.35,1,0,0.02,0,2017
1687,채소류,"해바라기, 새싹, 생것 ",100,12,0.9,2.2,0.1,0,36,0,0,0,2011
1688,채소류,"해바라기, 새싹, 생것 ",100,11,0.9,2.2,0.1,N/A,36,N/A,N/A,0,2017
1689,채소류,"향채,향채",100,27,4,4.6,0.2,0,5,0,0,0,2001
1690,채소류,"향채,향채",100,32,5.6,4.6,0.2,N/A,5,N/A,N/A,0,2017
1691,채소류,"호박 가공(기타), 늙은호박고지, 마른것 ",100,275,65.6,11.8,1.4,0,18,0,0,0,2011
1692,채소류,"호박 가공(기타), 늙은호박고지, 마른것 ",100,214,65.6,11.8,1.4,N/A,18,N/A,N/A,0,2017
1693,채소류,"호박 가공(기타), 애호박고지, 마른것 ",100,277,65.8,14.8,0.7,0,12,0,0,0,2011
1694,채소류,"호박 가공(기타), 애호박고지, 마른것 ",100,219,65.8,14.8,0.7,N/A,12,N/A,N/A,0,2017
1695,채소류,"호박, 국수호박, 데친것 ",100,16,3.8,0.5,0.1,0,1,0,0,0,2011
1696,채소류,"호박, 국수호박, 데친것 ",100,12,3.8,0.5,0.1,N/A,1,N/A,N/A,0,2017
1697,채소류,"호박, 국수호박, 생것 ",100,18,4.4,0.6,0.1,0,1,0,0,0,2011
1698,채소류,"호박, 국수호박, 생것 ",100,14,4.4,0.6,0.1,N/A,1,N/A,N/A,0,2017
1699,채소류,"호박, 늙은호박, 데친것 ",100,30,6.9,1.7,0.1,0,0,0,0,0,2011
1700,채소류,"호박, 늙은호박, 데친것 ",100,24,6.9,1.7,0.1,N/A,0,N/A,N/A,0,2017
1701,채소류,"호박, 늙은호박, 생것 ",100,30,7.5,0.9,0.1,0,1,0,0,0,2011
1702,채소류,"호박, 늙은호박, 생것 ",100,25,8.62,1.08,0.06,4.51,0,0,0.02,0,2017
1703,채소류,"호박, 단호박, 데친것 ",100,30,6.9,1.7,0.1,0,0,0,0,0,2011
1704,채소류,"호박, 단호박, 데친것 ",100,24,6.9,1.7,0.1,N/A,0,N/A,N/A,0,2017
1705,채소류,"호박, 단호박, 생것 ",100,70,18,1.7,0.2,0,1,0,0.04,0,2011
1706,채소류,"호박, 단호박, 생것 ",100,43,13.63,1.19,0.65,4.74,0,0,0.12,0,2017
1707,채소류,"호박, 새싹, 생것 ",100,44,3.6,4.5,1.7,0,4,0,0,0,2011
1708,채소류,"호박, 새싹, 생것 ",100,39,3.6,4.5,1.7,N/A,4,N/A,N/A,0,2017
1709,채소류,"호박, 애호박, 데친것 ",100,24,5.7,1.3,0,0,1,0,0,0,2011
1710,채소류,"호박, 애호박, 데친것 ",100,16,4.88,1.05,0.1,2.08,0,0,0.03,0,2017
1711,채소류,"호박, 애호박, 생것",100,26,5.6,0.9,0.1,0,17,0,0.04,0,2011
1712,채소류,"호박, 애호박, 생것",100,17,5.14,1.07,0.09,2.43,0,0,0.03,0,2017
1713,채소류,"호박, 잎, 데친것 ",100,32,5.6,4.3,0.2,0,2,0,0,0,2011
1714,채소류,"호박, 잎, 데친것 ",100,29,6.14,3.09,0.34,0.33,2,0,0.07,0,2017
1715,채소류,"호박, 잎, 생것 ",100,30,4.6,5,0.2,0,3,0,0.05,0,2011
1716,채소류,"호박, 잎, 생것 ",100,41,8.43,4.83,0.38,0.84,0,0,0.08,0,2017
1717,채소류,"호박, 잎, 찐것 ",100,31,4.5,5.4,0.2,0,7,0,0,0,2011
1718,채소류,"호박, 잎, 찐것 ",100,44,9.19,4.84,0.49,0.7,3,0,0.09,0,2017
1719,채소류,"호박, 쥬키니, 데친것 ",100,11,2.4,0.9,0,0,2,0,0,0,2011
1720,채소류,"호박, 쥬키니, 데친것 ",100,9,2.4,0.9,0,N/A,2,N/A,N/A,0,2017
1721,채소류,"호박, 쥬키니, 생것 ",100,31,7.7,1.2,0.1,0,6,0,0,0,2011
1722,채소류,"호박, 쥬키니, 생것 ",100,24,7.7,1.2,0.1,N/A,6,N/A,N/A,0,2017
1723,채소류,"호박나물, 생것 ",70,25.2,5.04,2.1,0.28,0,23.8,0,0,0,2011
1724,채소류,"홍무,홍무",70,14,5.6,0.07,0.21,0,47.6,0,0,0,2006
1725,채소류,"홍치나물, 마른것 ",100,284,58.1,19.9,3.3,0,N/A,0,0,0,2011
1726,채소류,"홑잎나물, 데친것 ",100,35,4.2,4.8,1,0,7,0,0,0,2011
1727,채소류,"홑잎나물, 데친것 ",100,64,17.03,4.03,0.94,2.07,2,0,0.16,0,2017
1728,채소류,"홑잎나물, 생것 ",100,56,8.6,7.5,0.8,0,13,0,0,0,2011
1729,채소류,"홑잎나물, 생것 ",100,77,21.59,4.77,0.84,3.32,1,0,0.18,0,2017
1730,채소류,"휴잎, 생것 ",100,33,1.4,1.4,2.9,0,N/A,0,0,0,2011
1731,버섯류,"검은비닐버섯, 마른것 ",100,178,62.1,20.1,2.7,0,N/A,0,0,0,2011
1732,버섯류,"검은비닐버섯, 마른것 ",100,177,62.1,20.1,2.7,N/A,N/A,N/A,N/A,0,2017
1733,버섯류,"검은비닐버섯, 생것 ",100,13,4.5,1.8,0.1,0,3,0,0,0,2011
1734,버섯류,"검은비닐버섯, 생것 ",100,13,4.5,1.8,0.1,N/A,3,N/A,N/A,0,2017
1735,버섯류,"나도팽나무버섯, 마른것 ",100,296,66.1,23.6,0.5,0,64,0,0,0,2011
1736,버섯류,"나도팽나무버섯, 마른것 ",100,182,66.1,23.6,0.5,N/A,64,N/A,N/A,0,2017
1737,버섯류,"나도팽나무버섯, 생것 ",100,26,5.7,2.4,0,0,14,0,0,0,2011
1738,버섯류,"나도팽나무버섯, 생것 ",100,16,5.7,2.4,0,N/A,14,N/A,N/A,0,2017
1739,버섯류,"노루궁뎅이버섯, 마른것 ",100,292,57.8,24.5,3.2,0,57,0,0,0,2011
1740,버섯류,"노루궁뎅이버섯, 마른것 ",100,179,57.8,24.5,3.2,N/A,57,N/A,N/A,0,2017
1741,버섯류,"노루궁뎅이버섯, 생것 ",100,28,6.3,1.6,0.2,0,9,0,0.07,0,2011
1742,버섯류,"노루궁뎅이버섯, 생것 ",100,17,6.3,1.6,0.2,N/A,9,N/A,N/A,0,2017
1743,버섯류,"느타리버섯, 노랑느타리버섯, 생것 ",100,26,5.3,2.5,0.1,0,20,0,0.02,0,2011
1744,버섯류,"느타리버섯, 노랑느타리버섯, 생것 ",100,16,5.3,2.5,0.1,N/A,20,N/A,N/A,0,2017
1745,버섯류,"느타리버섯, 데친것 ",100,31,10.4,4.8,0.1,0,3,0,0,0,2011
1746,버섯류,"느타리버섯, 데친것 ",100,23,7.69,3.28,0.18,0,3,0,0.03,0,2017
1747,버섯류,"느타리버섯, 분홍느타리버섯, 생것 ",100,39,8.1,4.1,0,0,11,0,0,0,2011
1748,버섯류,"느타리버섯, 분홍느타리버섯, 생것 ",100,24,8.1,4.1,0,N/A,11,N/A,N/A,0,2017
1749,버섯류,"느타리버섯, 생것 ",100,17,5.8,2.6,0.1,0,3,0,0,0,2011
1750,버섯류,"느타리버섯, 생것 ",100,18,6,2.68,0.08,0.67,1,0,0.03,0,2017
1751,버섯류,"느타리버섯, 여름느타리버섯, 생것 ",100,33,6,4.4,0.1,0,17,0,0,0,2011
1752,버섯류,"느타리버섯, 여름느타리버섯, 생것 ",100,21,6,4.4,0.1,N/A,17,N/A,N/A,0,2017
1753,버섯류,"느타리버섯, 참타리버섯, 데친것",100,20,6.1,3.9,0,0,7,0,0,0,2011
1754,버섯류,"느타리버섯, 참타리버섯, 데친것",100,20,6.1,3.9,0,N/A,7,N/A,N/A,0,2017
1755,버섯류,"느타리버섯, 참타리버섯, 생것",100,16,5.3,2.6,0,0,5,0,0,0,2011
1756,버섯류,"느타리버섯, 참타리버섯, 생것",100,16,5.3,2.6,0,N/A,5,N/A,N/A,0,2017
1757,버섯류,"느타리버섯, 청느타리버섯, 생것 ",100,28,5.2,3.9,0,0,9,0,0,0,2011
1758,버섯류,"느타리버섯, 청느타리버섯, 생것 ",100,18,5.2,3.9,0,N/A,9,N/A,N/A,0,2017
1759,버섯류,"능이버섯(향버섯), 생것 ",100,27,5.9,2.2,0.1,0,12,0,0,0,2011
1760,버섯류,"능이버섯(향버섯), 생것 ",100,17,5.9,2.2,0.1,N/A,12,N/A,N/A,0,2017
1761,버섯류,"만가닥버섯, 생것 ",100,23,8.9,2.3,0.1,0,N/A,0,0,0,2011
1762,버섯류,"만가닥버섯, 생것 ",100,23,8.9,2.3,0.1,N/A,N/A,N/A,N/A,0,2017
1763,버섯류,"목이버섯, 데친것 ",100,13,5.2,0.6,0.2,0,9,0,0,0,2011
1764,버섯류,"목이버섯, 데친것 ",100,13,5.2,0.6,0.2,0,9,0,-0.03,0,2017
1765,버섯류,"목이버섯, 마른것 ",100,293,75.5,10.5,0.3,0,58,0,0,0,2011
1766,버섯류,"목이버섯, 마른것 ",100,167,71.11,10.28,0.96,0.26,63,0,0.11,0,2017
1767,버섯류,"목이버섯, 생것 ",100,19,5,0.7,0,0,8,0,0,0,2011
1768,버섯류,"목이버섯, 생것 ",100,11,4.86,0.58,0.08,0.03,7,0,0.01,0,2017
1769,버섯류,"밤버섯, 생것 ",100,17,3.5,2.9,0.9,0,N/A,0,0,0,2011
1770,버섯류,"밤버섯, 생것 ",100,17,3.5,2.9,0.9,N/A,N/A,N/A,N/A,0,2017
1771,버섯류,"버들송이버섯, 갓, 마른것 ",100,192,61.6,23.3,4.7,0,N/A,0,0,0,2011
1772,버섯류,"버들송이버섯, 갓, 마른것 ",100,191,61.6,23.3,4.7,N/A,N/A,N/A,N/A,0,2017
1773,버섯류,"버들송이버섯, 생것 ",100,20,5.5,4.2,0.1,0,7,0,0,0,2011
1774,버섯류,"버들송이버섯, 생것 ",100,20,5.5,4.2,0.1,N/A,7,N/A,N/A,0,2017
1775,버섯류,"버들송이버섯, 줄기, 마른것 ",100,185,71.1,14.3,2.7,0,N/A,0,0,0,2011
1776,버섯류,"버들송이버섯, 줄기, 마른것 ",100,183,71.1,14.3,2.7,N/A,N/A,N/A,N/A,0,2017
1777,버섯류,"뽕나무버섯, 갓, 마른것, 재배 ",100,192,58.6,24.4,5.7,0,5,0,0,0,2011
1778,버섯류,"뽕나무버섯, 갓, 마른것, 재배 ",100,192,58.6,24.4,5.7,N/A,5,N/A,N/A,0,2017
1779,버섯류,"뽕나무버섯, 줄기, 마른것, 재배 ",100,184,76.6,12.8,0.6,0,3,0,0,0,2011
1780,버섯류,"뽕나무버섯, 줄기, 마른것, 재배 ",100,182,76.6,12.8,0.6,N/A,3,N/A,N/A,0,2017
1781,버섯류,"상황버섯, 마른것 ",100,182,83.7,5.5,0.2,0,13,0,0,0,2011
1782,버섯류,"상황버섯, 마른것 ",100,179,84.58,4.4,0.27,0,33,0,0.07,0,2017
1783,버섯류,"석이버섯, 마른것 ",100,174,77.4,4.4,1.8,0,41,140,0,0,2011
1784,버섯류,"석이버섯, 마른것 ",100,165,68.47,11.75,0.96,0.33,6,0,0.16,0,2017
1785,버섯류,"송이버섯 가공(통조림), 통조림 ",100,14,5.7,1.2,0.1,0,2,0,0,0,2011
1786,버섯류,"송이버섯 가공(통조림), 통조림 ",100,17,3.87,3.75,0.41,0,377,0,0.04,0,2017
1787,버섯류,"송이버섯, 생것 ",100,32,7.3,1.9,0.2,0,1,0,0,0,2011
1788,버섯류,"송이버섯, 생것 ",100,21,8.12,2.05,0.15,0.31,1,0,0.04,0,2017
1789,버섯류,"싸리버섯, 마른것 ",100,180,58.9,19.9,4.8,0,57,0,0,0,2011
1790,버섯류,"싸리버섯, 마른것 ",100,179,58.9,19.9,4.8,N/A,57,N/A,N/A,0,2017
1791,버섯류,"싸리버섯, 생것 ",100,20,5.7,2.8,0.6,0,N/A,0,0,0,2011
1792,버섯류,"싸리버섯, 생것 ",100,20,5.7,2.8,0.6,N/A,N/A,N/A,N/A,0,2017
1793,버섯류,"아위버섯, 생것 ",100,32,6.8,2.9,0.1,0,2,0,0,0,2011
1794,버섯류,"아위버섯, 생것 ",100,20,6.8,2.9,0.1,N/A,2,N/A,N/A,0,2017
1795,버섯류,"애느타리버섯, 생것 ",100,16,3.5,4.2,0.1,0,7,0,0,0,2011
1796,버섯류,"애느타리버섯, 생것 ",100,16,3.5,4.2,0.1,N/A,7,N/A,N/A,0,2017
1797,버섯류,"양송이버섯 가공(가루), 양송이버섯가루 ",100,170,53.6,24.6,2.7,0,58,0,0,0,2011
1798,버섯류,"양송이버섯 가공(가루), 양송이버섯가루 ",100,176,46.49,33.39,3.57,1.93,65,0,0.54,0,2017
1799,버섯류,"양송이버섯 가공(통조림), 통조림 ",100,16,4.7,3.1,0.1,0,43,0,0,0,2011
1800,버섯류,"양송이버섯 가공(통조림), 통조림 ",100,17,3.87,3.75,0.41,0,377,0,0.04,0,2017
1801,버섯류,"양송이버섯, 생것 ",100,17,4.8,3.5,0.1,0,8,0,0.01,0,2011
1802,버섯류,"양송이버섯, 생것 ",100,15,3.71,3.56,0.19,1.34,6,0,0.05,0,2017
1803,버섯류,"영지버섯, 마른것 ",100,289,71.4,10.6,1.5,0,7,0,0,0,2011
1804,버섯류,"영지버섯, 마른것 ",100,187,81.03,9.41,1.4,0,2,0,0.28,0,2017
1805,버섯류,"율무느타리버섯, 생것 ",100,21,6.4,3.6,0.3,0,3,0,0,0,2011
1806,버섯류,"율무느타리버섯, 생것 ",100,21,6.4,3.6,0.3,N/A,3,N/A,N/A,0,2017
1807,버섯류,"잎새버섯, 생것 ",100,23,6.6,3.6,0.5,0,N/A,0,0,0,2011
1808,버섯류,"잎새버섯, 생것 ",100,23,6.6,3.6,0.5,N/A,N/A,N/A,N/A,0,2017
1809,버섯류,"잣버섯, 마른것 ",100,185,73.4,11.5,3.1,0,N/A,0,0,0,2011
1810,버섯류,"잣버섯, 마른것 ",100,184,73.4,11.5,3.1,N/A,N/A,N/A,N/A,0,2017
1811,버섯류,"큰느타리버섯(새송이버섯) 가공(가루), 큰느타리버섯가루 ",100,175,46.9,37.7,1.1,0,66,0,0,0,2011
1812,버섯류,"큰느타리버섯(새송이버섯) 가공(가루), 큰느타리버섯가루 ",100,184,61.4,25.09,2.51,N/A,34,0,0.34,0,2017
1813,버섯류,"큰느타리버섯(새송이버섯), 데친것 ",100,21,8,2.5,0,0,8,0,0,0,2011
1814,버섯류,"큰느타리버섯(새송이버섯), 데친것 ",100,19,6.24,2.93,0.18,0,5,0,0.03,0,2017
1815,버섯류,"큰느타리버섯(새송이버섯), 생것 ",100,38,8.9,2.7,trace,0,6,0,0,0,2011
1816,버섯류,"큰느타리버섯(새송이버섯), 생것 ",100,21,7.05,3.09,0.16,0,6,0,0.04,0,2017
1817,버섯류,"큰양송이버섯, 생것 ",100,18,4.9,4,trace,0,5,0,0,0,2011
1818,버섯류,"큰양송이버섯, 생것 ",100,18,4.9,4,0,N/A,5,N/A,N/A,0,2017
1819,버섯류,"팽이버섯 갈뫼, 생것 ",100,29,6.9,2,0,0,13,0,0,0,2011
1820,버섯류,"팽이버섯 갈뫼, 생것 ",100,18,6.9,2,0,N/A,13,N/A,N/A,0,2017
1821,버섯류,"팽이버섯 백로, 생것 ",100,37,8.4,2.6,0.1,0,14,0,0,0,2011
1822,버섯류,"팽이버섯 백로, 생것 ",100,22,8.4,2.6,0.1,N/A,14,N/A,N/A,0,2017
1823,버섯류,"팽이버섯, 데친것, 재배 ",100,17,5.8,2.5,0.1,0,60,0,0,0,2011
1824,버섯류,"팽이버섯, 데친것, 재배 ",100,18,6.29,2.4,0.24,0.52,1,0,0.05,0,2017
1825,버섯류,"팽이버섯, 생것, 재배 ",100,39,9.4,2.5,0,0,8,0,0,0,2011
1826,버섯류,"팽이버섯, 생것, 재배 ",100,20,7.54,2.2,0.22,1.01,2,0,0.03,0,2017
1827,버섯류,"포터벨라, 생것",100,26,4.6,3.3,0.1,0,10,0,0,0,2011
1828,버섯류,"포터벨라, 생것",100,16,4.6,3.3,0.1,N/A,10,N/A,N/A,0,2017
1829,버섯류,"표고버섯 가공(가루), 표고버섯가루",100,184,73.8,14.8,1.1,0,49,0,0,0,2011
1830,버섯류,"표고버섯 가공(가루), 표고버섯가루",100,186,68.25,18.84,2.54,4.61,20,0,0.35,0,2017
1831,버섯류,"표고버섯, 건조, 데친것, 참나무재배 ",100,55,13,3,0.7,0,6,0,0,0,2011
1832,버섯류,"표고버섯, 건조, 데친것, 참나무재배 ",100,35,13,3,0.7,N/A,6,N/A,N/A,0,2017
1833,버섯류,"표고버섯, 데친것, 참나무재배 ",100,18,6.3,2.4,0.2,0,5,0,0,0,2011
1834,버섯류,"표고버섯, 데친것, 참나무재배 ",100,18,6.3,2.4,0.2,N/A,5,N/A,N/A,0,2017
1835,버섯류,"표고버섯, 마른것, 참나무재배 ",100,179,63.7,18.1,3.1,0,25,0,0.73,0,2011
1836,버섯류,"표고버섯, 마른것, 참나무재배 ",100,178,63.7,18.1,3.1,N/A,25,N/A,N/A,0,2017
1837,버섯류,"표고버섯, 생것, 참나무재배 ",100,18,6.1,2,0.3,0,5,0,0.04,0,2011
1838,버섯류,"표고버섯, 생것, 참나무재배 ",100,18,6.1,2,0.3,N/A,5,N/A,N/A,0,2017
1839,버섯류,"풀버섯, 생것 ",100,24,4.6,2.7,0.1,0,4,0,0,0,2011
1840,버섯류,"풀버섯, 생것 ",100,15,4.6,2.7,0.1,N/A,4,N/A,N/A,0,2017
1841,버섯류,"흰깔대기버섯, 생것 ",100,31,5.7,3.5,0.2,0,15,0,0,0,2011
1842,버섯류,"흰깔대기버섯, 생것 ",100,19,5.7,3.5,0.2,N/A,15,N/A,N/A,0,2017
1843,과실류,"감 가공(기타), 감말랭이 ",100,247,66.5,2,0.1,0,4,0,0,0,2011
1844,과실류,"감 가공(기타), 감말랭이 ",100,239,68.61,1.94,0.16,55.11,3,0,0.04,0,2017
